报道时间,国家,地区,城市,新增确诊,新增出院,新增死亡,消息来源
2月23日,中国,江西,新余市,0,8,0,央视
2月23日,中国,江西,九江市,0,4,0,央视
2月23日,中国,江西,萍乡市,0,2,0,央视
2月23日,中国,江西,南昌市,0,16,0,央视
2月23日,中国,贵州,六盘水市,0,1,0,央视
2月23日,中国,广东,深圳市,0,0,1,央视
2月23日,中国,广东,东莞市,1,0,0,央视
2月23日,中国,广东,广州市,2,0,0,央视
2月23日,中国,海南,三亚市,0,3,0,央视
2月23日,中国,海南,澄迈县,0,1,0,央视
2月23日,中国,海南,陵水县,0,2,0,央视
2月23日,中国,海南,儋州市,0,1,0,央视
2月23日,中国,北京,地市明细不详,0,11,0,央视
2月23日,中国,陕西,西安市,0,5,0,央视、西安发布
2月23日,中国,安徽,合肥市,0,4,0,央视
2月23日,中国,安徽,铜陵市,0,1,0,央视
2月23日,中国,安徽,淮南市,0,1,0,央视
2月23日,中国,安徽,六安市,0,4,0,央视
2月23日,中国,安徽,蚌埠市,0,20,0,央视
2月23日,中国,江苏,镇江市,0,1,0,央视
2月23日,中国,江苏,扬州市,0,2,0,央视
2月23日,中国,江苏,淮安市,0,1,0,央视
2月23日,中国,江苏,南通市,0,4,0,央视
2月23日,中国,江苏,无锡市,0,2,0,央视
2月23日,中国,四川,南充市,0,2,0,四川卫健委
2月23日,中国,四川,德阳市,0,1,0,四川卫健委
2月23日,中国,四川,攀枝花市,0,1,0,四川卫健委
2月23日,中国,四川,成都市,0,3,0,四川卫健委
2月23日,中国,河南,安阳市,0,2,0,央视
2月23日,中国,河南,信阳市,1,0,0,央视
2月23日,中国,内蒙古,呼伦贝尔市,0,2,0,央视
2月23日,中国,内蒙古,包头市,0,2,0,央视
2月23日,中国,黑龙江,齐齐哈尔市,0,1,0,央视
2月23日,中国,黑龙江,鸡西市,0,9,0,央视
2月23日,中国,黑龙江,鹤岗市,0,2,0,央视
2月23日,中国,黑龙江,哈尔滨市,1,0,0,央视
2月23日,中国,吉林,四平市,0,1,0,央视
2月23日,中国,吉林,吉林市,0,1,0,央视
2月23日,中国,吉林,长春市,0,4,0,央视
2月23日,中国,河北,张家口市,0,1,0,央视
2月23日,中国,河北,邯郸市,1,0,0,央视
2月23日,中国,河北,唐山市,1,0,0,央视
2月23日,中国,山西,晋中市,0,1,0,央视
2月23日,中国,山西,晋城市,0,1,0,央视
2月23日,中国,山西,阳泉市,0,1,0,央视
2月23日,中国,新疆,昌吉州,0,1,0,央视
2月23日,伊朗,伊朗,,0,0,1,央视
2月23日,意大利,意大利,,56,1,1,央视
2月23日,中国,重庆,两江新区,0,3,0,央视
2月23日,中国,重庆,垫江县,0,1,0,央视
2月23日,中国,重庆,潼南区,0,1,0,央视
2月23日,中国,重庆,合川区,0,3,0,央视
2月23日,中国,重庆,巴南区,0,1,0,央视
2月23日,中国,重庆,大渡口区,0,1,0,央视
2月23日,中国,重庆,渝中区,0,1,0,央视
2月23日,中国,重庆,万州区,0,1,0,央视
2月23日,中国,重庆,忠县,1,0,0,央视
2月23日,中国,山东,日照市,0,1,0,山东卫健委
2月23日,中国,山东,泰安市,0,2,0,山东卫健委
2月23日,中国,山东,潍坊市,0,1,0,山东卫健委
2月23日,中国,山东,烟台市,0,1,0,山东卫健委
2月23日,中国,山东,枣庄市,0,1,0,山东卫健委
2月23日,中国,山东,济南市,0,2,0,山东卫健委
2月23日,中国,山东,济宁市,4,1,0,山东卫健委
2月23日,中国,福建,厦门市,0,2,0,厦门卫健委
2月22日,中国,福建,泉州市,0,2,0,东南早报
2月23日,中国,辽宁,锦州市,0,1,0,央视
2月23日,中国,辽宁,沈阳市,0,1,0,央视
2月23日,新加坡,新加坡,,3,2,0,央视
2月23日,新加坡,新加坡,,1,10,0,央视
2月23日,中国,河南,洛阳市,0,2,0,央视
2月23日,中国,河南,新乡市,0,7,0,新乡卫健委
2月23日,中国,湖北,潜江市,0,11,0,央视
2月23日,中国,湖北,天门市,0,34,0,央视
2月23日,中国,湖北,仙桃市,0,17,0,央视
2月23日,中国,湖北,恩施州,0,6,0,央视
2月23日,中国,湖北,随州市,0,55,0,央视
2月23日,中国,湖北,咸宁市,0,40,0,央视
2月23日,中国,湖北,黄冈市,0,132,0,央视
2月23日,中国,湖北,孝感市,0,161,0,央视
2月23日,中国,湖北,鄂州市,0,31,0,央视
2月23日,中国,湖北,荆门市,0,65,0,央视
2月23日,中国,湖北,荆州市,0,69,0,央视
2月23日,中国,湖北,宜昌市,0,16,0,央视
2月23日,中国,湖北,襄阳市,0,61,0,央视
2月23日,中国,湖北,十堰市,0,28,0,央视
2月23日,中国,湖北,黄石市,0,14,0,央视
2月23日,中国,湖北,武汉市,0,887,0,央视
2月23日,中国,湖北,天门市,0,0,1,央视
2月23日,中国,湖北,随州市,0,0,1,央视
2月23日,中国,湖北,黄冈市,0,0,3,央视
2月23日,中国,湖北,孝感市,0,0,4,央视
2月23日,中国,湖北,鄂州市,0,0,1,央视
2月23日,中国,湖北,荆州市,0,0,1,央视
2月23日,中国,湖北,襄阳市,0,0,2,央视
2月23日,中国,湖北,黄石市,0,0,1,央视
2月23日,中国,湖北,武汉市,0,0,82,央视
2月23日,中国,湖北,武汉市,32,0,0,央视
2月23日,中国,湖北,潜江市,2,0,0,央视
2月23日,中国,湖北,天门市,1,0,0,央视
2月23日,中国,湖北,随州市,4,0,0,央视
2月23日,中国,湖北,黄冈市,5,0,0,央视
2月23日,中国,湖北,孝感市,14,0,0,央视
2月23日,中国,湖北,鄂州市,4,0,0,央视
2月23日,中国,湖北,荆门市,4,0,0,央视
2月23日,中国,湖北,荆州市,8,0,0,央视
2月23日,中国,湖北,宜昌市,3,0,0,央视
2月23日,中国,湖北,十堰市,8,0,0,央视
2月23日,中国,湖北,黄石市,4,0,0,央视
2月23日,中国,湖北,武汉市,541,0,0,央视
2月23日,中国,天津,河西区,0,1,0,天津卫健委
2月23日,中国,天津,宝坻区,0,2,0,天津卫健委
2月22日,中国,香港,,1,0,0,新华网
2月22日,中国,福建,莆田市,0,2,0,莆田新闻
2月22日,中国,河北,衡水市,0,1,0,河北广播电台
2月22日,中国,河北,唐山市,0,1,0,河北日报
2月22日,中国,河南,周口市,0,7,0,周口日报
2月22日,中国,湖北,武汉市,0,7,0,黑龙江卫视
2月22日,意大利,意大利,,17,0,1,央视新闻
2月22日,伊朗,伊朗,,10,0,1,央视新闻
2月22日,中国,陕西,西安市,0,8,0,华商报
2月22日,中国,福建,福州市,0,3,0,福州晚报
2月22日,中国,河北,沧州市,0,4,0,沧州晚报
2月22日,中国,黑龙江,黑河市,0,5,0,黑河日报
2月22日,中国,山东,菏泽市,0,1,0,大众网
2月22日,中国,天津,地市明细不详,0,0,0,央视新闻
2月22日,阿联酋,阿联酋,,0,2,0,央视新闻
2月22日,中国,浙江,嘉兴市,0,1,0,嘉兴发布
2月22日,中国,浙江,温州市,0,12,0,温州发布
2月22日,中国,河南,驻马店市,0,5,0,驻马店日报
2月22日,中国,广东,清远市,0,1,0,清远发布
2月22日,中国,广东,深圳市,0,4,0,深圳微博发布厅
2月22日,中国,河北,邢台市,0,3,0,邢台发布
2月22日,中国,河北,廊坊市,0,3,0,河北新闻联播
2月22日,中国,黑龙江,哈尔滨市,0,2,0,哈尔滨新闻网
2月22日,中国,四川,宜宾市,0,1,0,宜宾发布
2月22日,中国,四川,凉山州,0,2,0,凉山日报
2月22日,中国,四川,攀枝花市,0,2,0,攀枝花日报
2月22日,中国,浙江,湖州市,0,1,0,湖州发布
2月22日,中国,湖北,黄石市,0,22,0,东楚晚报
2月22日,中国,浙江,金华市,0,2,0,金华发布
2月22日,中国,河南,许昌市,0,4,0,文明许昌
2月22日,中国,河南,南阳市,0,4,0,南阳新闻广播
2月22日,中国,广东,惠州市,0,3,0,惠州发布
2月22日,中国,河北,石家庄市,0,4,0,石家庄日报
2月22日,中国,黑龙江,牡丹江市,0,4,0,牡丹江发布
2月22日,韩国,韩国,,87,0,0,人民日报
2月22日,中国,黑龙江,七台河市,0,3,0,七台河发布
2月22日,中国,黑龙江,绥化市,0,3,0,绥化日报
2月22日,中国,黑龙江,双鸭山市,0,3,0,双鸭山发布
2月22日,中国,四川,甘孜州,0,2,0,微甘孜
2月22日,中国,海南,海口市,0,1,0,海口新闻
2月22日,中国,江苏,淮安市,0,2,0,淮安发布
2月22日,中国,江苏,徐州市,0,5,0,徐州发布
2月22日,中国,安徽,马鞍山市,0,2,0,马鞍山发布
2月22日,中国,安徽,宿州市,0,3,0,安徽省宿州市立医院
2月22日,中国,安徽,亳州市,0,3,0,亳州发布
2月22日,中国,湖北,武汉市,0,71,0,解放军报
2月22日,中国,湖北,黄石市,0,15,0,黄石广播电视台
2月22日,中国,山东,德州市,0,1,0,山东卫健委
2月22日,中国,山东,威海市,0,1,0,山东卫健委
2月22日,中国,山东,泰安市,0,1,0,山东卫健委
2月22日,中国,山东,济宁市,0,1,0,山东卫健委
2月22日,中国,山东,淄博市,0,4,0,山东卫健委
2月22日,中国,浙江,台州市,0,8,0,浙江之声
2月22日,中国,河北,邯郸市,0,3,0,邯郸新闻网
2月22日,中国,福建,宁德市,0,3,0,宁德电视台
2月22日,中国,福建,南平市,0,2,0,南平卫健委
2月22日,中国,广西,玉林市,0,2,0,玉林新闻
2月22日,中国,广西,南宁市,0,3,0,南宁新闻网
2月22日,中国,上海,奉贤区,0,2,0,上海卫健委
2月22日,中国,上海,杨浦区,0,1,0,上海卫健委
2月22日,中国,上海,普陀区,0,1,0,上海卫健委
2月22日,中国,上海,长宁区,0,1,0,上海卫健委
2月22日,中国,上海,松江区,0,2,0,上海卫健委
2月22日,中国,上海,静安区,0,1,0,上海卫健委
2月22日,中国,上海,徐汇区,0,3,0,上海卫健委
2月22日,中国,上海,浦东新区,0,1,0,上海卫健委
2月22日,中国,上海,外地来沪,1,4,0,上海卫健委
2月22日,中国,江苏,苏州市,0,7,0,苏州发布
2月22日,中国,安徽,安庆市,0,6,0,安庆之声
2月22日,中国,河南,许昌市,0,2,0,襄城宣传
2月21日,中国,河南,周口市,0,2,0,周口日报
2月22日,中国,河南,南阳市,0,1,0,南阳新闻广播
2月22日,中国,河南,新乡市,0,3,0,新乡日报
2月22日,中国,河南,新乡市,0,6,0,新乡日报
2月22日,中国,河南,驻马店市,0,7,0,驻马店日报
2月22日,中国,河南,信阳市,0,10,0,信阳卫健委
2月22日,中国,安徽,阜阳市,0,9,0,阜阳日报
2月22日,中国,云南,保山市,0,1,0,云南发布
2月22日,中国,云南,大理州,0,1,0,云南发布
2月22日,中国,云南,西双版纳州,0,5,0,西双版纳发布
2月22日,中国,云南,昭通市,0,4,0,昭通日报
2月22日,中国,河南,鹤壁市,0,1,0,鹤壁卫健委
2月22日,中国,天津,宝坻区,2,0,0,央视
2月22日,中国,广东,中山市,0,4,0,广州日报
2月22日,中国,广东,东莞市,0,4,0,广州日报
2月22日,中国,广东,珠海市,0,3,0,广州日报
2月22日,中国,广东,广州市,0,18,0,广州日报
2月21日,中国,河南,南阳市,0,24,0,南阳报业传媒
2月22日,中国,河南,开封市,0,1,0,开封发布
2月22日,中国,河南,洛阳市,0,1,0,洛阳网
2月22日,中国,河南,焦作市,0,3,0,焦作发布
2月22日,中国,河南,许昌市,0,4,0,许昌发布
2月22日,中国,河南,安阳市,0,2,0,安阳发布
2月23日,中国,福建,龙岩市,0,1,0,龙岩卫健委
2月22日,中国,福建,龙岩市,0,1,0,龙岩卫健委
2月21日,中国,福建,龙岩市,0,1,0,龙岩卫健委
2月22日,中国,福建,泉州市,0,1,0,泉州卫健委
2月22日,中国,福建,福州市,0,11,0,福州卫健委
2月22日,中国,上海,地市明细不详,0,0,0,上海发布
2月22日,中国,甘肃,白银市,0,2,0,甘肃卫健委
2月22日,中国,甘肃,甘南州,0,2,0,甘肃卫健委
2月22日,中国,甘肃,平凉市,0,3,0,甘肃卫健委
2月22日,中国,甘肃,兰州市,0,6,0,甘肃卫健委
2月22日,中国,广东,梅州市,0,1,0,广州日报
2月22日,中国,广东,惠州市,0,2,0,广州日报
2月22日,韩国,韩国,,142,0,1,央视
2月22日,中国,湖北,宜昌市,0,23,1,央视
2月22日,中国,湖北,武汉市,1,3,0,央视
2月22日,中国,湖北,神农架林区,1,0,0,央视
2月22日,中国,湖北,潜江市,1,10,1,央视
2月22日,中国,湖北,天门市,1,33,0,央视
2月22日,中国,湖北,恩施州,1,5,0,央视
2月22日,中国,湖北,咸宁市,2,44,1,央视
2月22日,中国,湖北,鄂州市,2,11,0,央视
2月22日,中国,湖北,荆门市,2,67,0,央视
2月22日,中国,湖北,孝感市,2,146,4,央视
2月22日,中国,湖北,襄阳市,2,59,2,央视
2月22日,中国,湖北,仙桃市,3,21,0,央视
2月22日,中国,湖北,十堰市,3,28,0,央视
2月22日,中国,湖北,随州市,4,57,1,央视
2月22日,中国,湖北,黄石市,5,52,1,央视
2月22日,中国,湖北,荆州市,6,81,0,央视
2月22日,中国,湖北,黄冈市,16,134,5,央视
2月22日,中国,湖北,武汉市,314,991,90,央视
2月22日,中国,四川,甘孜州,0,1,0,四川卫健委
2月22日,中国,四川,眉山市,0,3,0,四川卫健委
2月22日,中国,四川,达州市,0,2,0,四川卫健委
2月22日,中国,四川,南充市,0,3,0,四川卫健委
2月22日,中国,四川,广元市,0,1,0,四川卫健委
2月22日,中国,四川,绵阳市,0,2,0,四川卫健委
2月22日,中国,四川,德阳市,0,2,0,四川卫健委
2月22日,中国,四川,攀枝花市,0,2,0,四川卫健委
2月22日,中国,四川,成都市,0,4,0,四川卫健委
2月22日,中国,广东,肇庆市,1,0,0,央视
2月22日,中国,广东,深圳市,1,0,0,央视
2月22日,中国,广东,广州市,4,0,0,央视
2月22日,中国,北京,地市明细不详,0,9,0,央视
2月22日,中国,北京,海淀区,1,0,0,央视
2月22日,中国,北京,朝阳区,2,0,0,央视
2月22日,中国,辽宁,丹东市,0,1,0,央视
2月22日,中国,辽宁,沈阳市,0,4,0,央视
2月22日,中国,浙江,温州市,0,23,0,央视
2月22日,中国,浙江,台州市,0,0,0,央视
2月22日,中国,浙江,宁波市,0,5,0,央视
2月22日,中国,浙江,杭州市,0,9,0,央视
2月22日,中国,浙江,衢州市,2,0,0,央视
2月22日,中国,浙江,绍兴市,0,1,0,央视
2月22日,中国,浙江,金华市,0,1,0,央视
2月22日,中国,江西,宜春市,0,5,0,央视
2月22日,中国,江西,赣州市,0,6,0,央视
2月22日,中国,江西,新余市,0,7,0,央视
2月22日,中国,江西,抚州市,0,9,0,央视
2月22日,中国,江西,上饶市,0,11,0,央视
2月22日,中国,江西,南昌市,0,17,0,央视
2月22日,中国,新疆,新疆生产建设兵团,0,0,1,央视
2月22日,中国,贵州,黔南州,0,5,0,央视
2月22日,中国,贵州,黔东南州,0,3,0,央视
2月22日,中国,贵州,毕节市,0,3,0,央视
2月22日,中国,贵州,遵义市,0,1,0,央视
2月22日,中国,贵州,贵阳市,0,1,0,央视
2月22日,中国,江苏,扬州市,,2,0,央视
2月22日,中国,江苏,淮安市,,1,0,央视
2月22日,中国,江苏,连云港市,,4,0,央视
2月22日,中国,江苏,南通市,,5,0,央视
2月22日,中国,江苏,无锡市,,1,0,央视
2月22日,中国,江苏,南京市,,5,0,央视
2月22日,中国,江苏,镇江市,,1,0,央视
2月22日,中国,江苏,泰州市,,1,0,央视
2月22日,中国,上海,地市明细不详,0,0,1,央视
2月22日,澳大利亚,澳大利亚,NA,2,0,0,央视
2月22日,中国,四川,甘孜州,1,0,0,央视
2月22日,中国,山东,聊城市,0,1,0,山东卫健委
2月22日,中国,山东,日照市,0,1,0,山东卫健委
2月22日,中国,山东,威海市,0,2,0,山东卫健委
2月22日,中国,山东,泰安市,0,6,0,山东卫健委
2月22日,中国,山东,烟台市,0,1,0,山东卫健委
2月22日,中国,山东,枣庄市,0,3,0,山东卫健委
2月22日,中国,山东,淄博市,0,1,0,山东卫健委
2月22日,中国,山东,济南市,0,4,0,山东卫健委
2月22日,中国,山东,泰安市,1,0,0,山东卫健委
2月22日,中国,海南,澄迈县,0,1,0,央视
2月22日,中国,海南,海口市,0,1,0,央视
2月22日,中国,湖南,岳阳市,0,1,0,央视
2月22日,中国,湖南,娄底市,0,1,0,央视
2月22日,中国,湖南,永州市,0,5,0,央视
2月22日,中国,湖南,益阳市,0,3,0,央视
2月22日,中国,湖南,邵阳市,0,2,0,央视
2月22日,中国,湖南,长沙市,0,5,0,央视
2月22日,中国,湖南,湘潭市,1,2,0,央视
2月22日,中国,湖南,株洲市,1,1,0,央视
2月22日,中国,河南,信阳市,3,0,0,央视
2月22日,中国,陕西,渭南市,0,2,0,渭南发布
2月22日,中国,陕西,榆林市,0,2,0,西安发布
2月22日,中国,陕西,宝鸡市,0,1,0,西安发布
2月22日,中国,陕西,咸阳市,0,4,0,西安发布
2月22日,中国,陕西,安康市,0,1,0,西安发布
2月22日,中国,陕西,西安市,0,12,0,西安发布
2月22日,中国,内蒙古,鄂尔多斯市,0,1,0,央视
2月22日,中国,内蒙古,巴彦淖尔市,0,3,0,央视
2月22日,中国,福建,厦门市,0,2,0,厦门卫健委
2月22日,中国,福建,地市明细不详,0,0,0,央视
2月22日,中国,安徽,马鞍山市,1,0,0,央视
2月22日,中国,吉林,公主岭市,0,1,0,央视
2月22日,中国,吉林,长春市,0,1,0,央视
2月22日,中国,广西,贺州市,0,1,0,央视
2月22日,中国,广西,河池市,1,0,0,央视
2月22日,中国,广西,桂林市,1,2,0,央视
2月22日,中国,广西,南宁市,1,1,0,央视
2月22日,中国,黑龙江,黑河市,0,1,0,央视
2月22日,中国,黑龙江,齐齐哈尔市,0,6,0,央视
2月22日,中国,黑龙江,鸡西市,0,2,0,央视
2月22日,中国,黑龙江,佳木斯市,0,1,0,央视
2月22日,中国,黑龙江,双鸭山市,0,5,0,央视
2月22日,中国,黑龙江,哈尔滨市,0,20,0,央视
2月22日,中国,河北,廊坊市,0,1,0,央视
2月22日,中国,河北,秦皇岛市,0,0,1,央视
2月22日,中国,河北,张家口市,0,0,0,央视
2月22日,中国,河北,承德市,0,1,0,央视
2月22日,中国,河北,邯郸市,0,2,0,央视
2月22日,中国,河北,邢台市,0,2,0,央视
2月22日,中国,河北,保定市,0,2,0,央视
2月22日,中国,河北,唐山市,0,3,0,央视
2月22日,中国,河北,石家庄市,1,1,0,央视
2月22日,中国,云南,文山州,0,1,0,央视
2月22日,中国,云南,昭通市,0,1,0,央视
2月22日,中国,重庆,石柱县,0,1,0,央视
2月22日,中国,重庆,开州区,0,1,0,央视
2月22日,中国,重庆,綦江区,0,1,0,央视
2月22日,中国,重庆,合川区,0,2,0,央视
2月22日,中国,重庆,渝北区,0,1,0,央视
2月22日,中国,重庆,九龙坡区,0,1,0,央视
2月22日,中国,重庆,江北区,0,1,0,央视
2月22日,中国,重庆,巫溪县,1,0,0,央视
2月22日,中国,重庆,开州区,1,0,0,央视
2月22日,中国,重庆,万州区,3,9,0,央视
2月22日,加拿大,加拿大,,1,1,0,央视
2月22日,美国,美国,,19,0,0,央视
2月22日,中国,新疆,巴音郭楞州,0,2,0,央视
2月22日,中国,湖南,湘西州,0,1,0,央视
2月22日,中国,天津,滨海新区,0,1,0,天津卫健委
2月22日,中国,天津,北辰区,0,1,0,天津卫健委
2月22日,中国,天津,河北区,0,1,0,天津卫健委
2月22日,中国,天津,宝坻区,1,0,0,央视
2月22日,中国,山西,晋城市,0,1,0,央视
2月22日,中国,山西,长治市,0,1,0,央视
2月22日,阿联酋,阿联酋,,2,0,0,央视
2月20日,中国,湖北,天门市,15,0,0,湖北卫健委
2月20日,中国,湖北,恩施州,5,0,0,湖北卫健委
2月20日,中国,湖北,随州市,5,0,0,湖北卫健委
2月20日,中国,湖北,咸宁市,68,0,0,湖北卫健委
2月20日,中国,湖北,黄冈市,27,0,0,湖北卫健委
2月20日,中国,湖北,孝感市,81,0,0,湖北卫健委
2月20日,中国,湖北,鄂州市,30,0,0,湖北卫健委
2月20日,中国,湖北,荆门市,112,0,0,湖北卫健委
2月20日,中国,湖北,荆州市,43,0,0,湖北卫健委
2月20日,中国,湖北,宜昌市,19,0,0,湖北卫健委
2月20日,中国,湖北,襄阳市,1,0,0,湖北卫健委
2月20日,中国,湖北,十堰市,2,0,0,湖北卫健委
2月20日,中国,湖北,黄石市,18,0,0,湖北卫健委
2月21日,黎巴嫩,黎巴嫩,NA,1,0,0,界面新闻
2月21日,以色列,以色列,NA,1,0,0,界面新闻
